cveEnt,entidad federativa,cveMun,municipio,población,pobreza extrema (%),pobreza extrema (personas),carencia por acceso a la alimentación (%),carencia por acceso a la alimentación (personas),población pobre extrema y que también es carente por acceso a la alimentación (%), población pobre extrema y que también es carente por acceso a la alimentación (personas)
20,Oaxaca,20203,San Juan Lachigalla,2849,67.103340000000003,1912,38.304749999999999,1091,28.18573,803.01144769999996
20,Oaxaca,20204,San Juan Lajarcia,734,44.929160000000003,330,25.982519999999997,191,17.029859999999999,124.99917239999999
20,Oaxaca,20205,San Juan Lalana,17522,66.520299999999992,11656,30.401280000000003,5327,24.757259999999999,4337.9670972000004
20,Oaxaca,20206,San Juan de los Cués,1615,43.093209999999999,696,38.685549999999999,625,27.303060000000002,440.94441900000004
20,Oaxaca,20207,San Juan Mazatlán,17016,41.58549,7076,34.986730000000001,5953,22.523229999999998,3832.5528168000001
20,Oaxaca,20208,San Juan Mixtepec -Dto. 08 -,6190,45.493169999999999,2816,39.998020000000004,2476,22.05021,1364.907999
20,Oaxaca,20209,San Juan Mixtepec -Dto. 26 -,684,35.899609999999996,246,24.022320000000001,164,13.319230000000001,91.103533200000015
20,Oaxaca,20210,San Juan Ñumí,7149,58.367009999999993,4173,44.074719999999999,3151,29.737560000000002,2125.9381644
20,Oaxaca,20211,San Juan Ozolotepec,3169,65.71172,2082,40.04636,1269,31.383470000000003,994.54216430000008
20,Oaxaca,20212,San Juan Petlapa,2747,77.226300000000009,2121,47.186689999999999,1296,39.559699999999999,1086.7049589999999
20,Oaxaca,20213,San Juan Quiahije,3129,54.726109999999991,1712,27.297529999999998,854,20.900500000000001,653.97664499999996
20,Oaxaca,20214,San Juan Quiotepec,1896,54.895709999999994,1041,31.865130000000004,604,24.85905,471.32758799999999
20,Oaxaca,20215,San Juan Sayultepec,855,17.970829999999999,154,28.868070000000003,247,10.961729999999999,93.7227915
20,Oaxaca,20216,San Juan Tabaá,1143,28.551870000000001,326,20.808799999999998,238,11.50356,131.48569080000001
20,Oaxaca,20217,San Juan Tamazola,3589,40.62538,1458,49.703040000000001,1784,26.983740000000001,968.44642859999999
20,Oaxaca,20218,San Juan Teita,646,53.478090000000002,345,32.181959999999997,208,18.91845,122.213187
20,Oaxaca,20219,San Juan Teitipac,2599,41.947769999999998,1090,17.274139999999999,449,12.2525,318.442475
20,Oaxaca,20220,San Juan Tepeuxila,2256,73.22954,1652,24.399260000000002,550,21.634890000000002,488.08311840000005
20,Oaxaca,20221,San Juan Teposcolula,1301,29.86467,389,28.25264,368,14.06047,182.92671469999999
20,Oaxaca,20222,San Juan Yaeé,1086,37.924489999999999,412,27.44642,298,18.77787,203.9276682
20,Oaxaca,20223,San Juan Yatzona,299,56.501150000000003,169,26.99728,81,16.359480000000001,48.914845200000002
20,Oaxaca,20224,San Juan Yucuita,636,13.985600000000002,89,25.505650000000003,162,9.8255300000000005,62.490370800000001
20,Oaxaca,20225,San Lorenzo,5796,61.516959999999997,3566,32.206000000000003,1867,23.90924,1385.7795504000001
20,Oaxaca,20226,San Lorenzo Albarradas,2639,47.229590000000002,1246,19.76961,522,14.010449999999999,369.73577549999999
20,Oaxaca,20227,San Lorenzo Cacaotepec,12845,7.4849299999999994,961,11.74395,1509,3.7295199999999999,479.05684400000001
20,Oaxaca,20228,San Lorenzo Cuaunecuiltitla,782,63.997400000000006,500,31.92737,250,26.36825,206.199715
20,Oaxaca,20229,San Lorenzo Texmelúcan,7380,69.345169999999996,5118,43.438789999999997,3206,35.339419999999997,2608.0491959999999
20,Oaxaca,20230,San Lorenzo Victoria,913,22.608529999999998,206,31.057669999999998,284,15.106069999999999,137.91841909999999
20,Oaxaca,20231,San Lucas Camotlán,3124,62.971350000000001,1967,45.367180000000005,1417,35.129629999999999,1097.4496412000001
20,Oaxaca,20232,San Lucas Ojitlán,20794,64.651089999999996,13444,54.517459999999993,11336,42.614319999999999,8861.2217008000007
20,Oaxaca,20233,San Lucas Quiaviní,1640,34.275500000000001,562,16.529509999999998,271,9.1400499999999987,149.89681999999999
20,Oaxaca,20234,San Lucas Zoquiápam,7116,60.951259999999998,4337,46.808660000000003,3331,34.345289999999999,2444.0108364000002
20,Oaxaca,20235,San Luis Amatlán,3636,49.533560000000001,1801,20.17342,734,14.052809999999999,510.96017159999997
20,Oaxaca,20236,San Marcial Ozolotepec,1572,62.088189999999997,976,42.914639999999999,675,31.395949999999999,493.54433399999999
20,Oaxaca,20237,San Marcos Arteaga,1310,26.698929999999997,350,29.930610000000001,392,17.457100000000001,228.68800999999999
20,Oaxaca,20238,San Martín de los Cansecos,846,31.274160000000002,265,32.46651,275,14.121310000000001,119.46628260000001
20,Oaxaca,20239,San Martín Huamelúlpam,1031,27.530850000000001,284,29.762,307,13.13621,135.43432510000002
20,Oaxaca,20240,San Martín Itunyoso,1888,68.001890000000003,1284,74.249940000000009,1402,52.797539999999998,996.81755520000002
20,Oaxaca,20241,San Martín Lachilá,1080,35.980309999999996,389,25.502550000000003,275,14.454839999999999,156.11227199999999
20,Oaxaca,20242,San Martín Peras,8387,73.551720000000003,6169,45.1252,3785,36.824939999999998,3088.5077178000001
20,Oaxaca,20243,San Martín Tilcajete,1951,17.98292,351,17.84562,348,6.22417,121.4335567
20,Oaxaca,20244,San Martín Toxpalan,2926,46.911960000000001,1373,33.656439999999996,985,28.01727,819.7853202
20,Oaxaca,20245,San Martín Zacatepec,1248,45.705590000000001,570,26.791759999999996,334,17.24457,215.21223360000002
20,Oaxaca,20246,San Mateo Cajonos,636,33.635210000000001,214,26.750309999999999,170,14.934410000000002,94.982847599999999
20,Oaxaca,20247,Capulálpam de Méndez,1762,4.7694000000000001,84,44.49342,784,4.7542499999999999,83.769885000000002
20,Oaxaca,20248,San Mateo del Mar,15275,57.830890000000004,8834,49.088279999999997,7498,35.943629999999999,5490.3894824999998
20,Oaxaca,20249,San Mateo Yoloxochitlán,3549,44.603589999999997,1583,29.47316,1046,21.645870000000002,768.21192629999996
20,Oaxaca,20250,San Mateo Etlatongo,1169,27.526879999999998,322,32.693529999999996,382,15.098280000000001,176.4988932
20,Oaxaca,20251,San Mateo Nejápam,1254,53.967500000000001,677,24.286659999999998,305,18.144640000000003,227.53378560000002
20,Oaxaca,20252,San Mateo Peñasco,1962,53.114649999999997,1042,48.040509999999998,943,32.485259999999997,637.36080119999997
20,Oaxaca,20253,San Mateo Piñas,1952,54.803939999999997,1070,44.89866,876,30.669010000000004,598.65907520000007
20,Oaxaca,20254,San Mateo Río Hondo,3038,53.746139999999997,1633,46.385210000000001,1409,30.799739999999996,935.69610119999993
20,Oaxaca,20255,San Mateo Sindihui,2177,53.291780000000003,1160,32.492549999999994,707,20.837720000000001,453.63716440000002
20,Oaxaca,20256,San Mateo Tlapiltepec,240,14.491760000000001,35,13.066800000000001,31,4.8286299999999995,11.588711999999999
20,Oaxaca,20257,San Melchor Betaza,1119,64.261900000000011,719,24.179639999999999,271,18.370230000000003,205.56287370000001
20,Oaxaca,20258,San Miguel Achiutla,746,20.649919999999998,154,20.857379999999999,156,8.7231500000000004,65.07469900000001
20,Oaxaca,20259,San Miguel Ahuehuetitlán,2786,51.465249999999997,1434,31.443539999999999,876,21.04768,586.38836479999998
20,Oaxaca,20260,San Miguel Aloápam,2714,52.373469999999998,1421,24.752499999999998,672,16.095280000000002,436.82589920000004
20,Oaxaca,20261,San Miguel Amatitlán,7529,57.15587,4303,47.786650000000002,3598,34.019349999999996,2561.3168615
20,Oaxaca,20262,San Miguel Amatlán,927,23.959499999999998,222,13.8652,129,6.8605700000000009,63.597483900000007
20,Oaxaca,20263,San Miguel Coatlán,4132,66.342659999999995,2741,34.423639999999999,1422,26.486409999999999,1094.4184611999999
20,Oaxaca,20264,San Miguel Chicahua,1688,51.627270000000003,871,69.529359999999997,1174,41.377589999999998,698.45371919999991
20,Oaxaca,20265,San Miguel Chimalapa,6402,39.285069999999997,2515,29.911100000000001,1915,17.621649999999999,1128.138033
20,Oaxaca,20266,San Miguel del Puerto,9956,47.839469999999999,4763,27.882479999999997,2776,19.850750000000001,1976.34067
20,Oaxaca,20267,San Miguel del Río,309,15.307119999999999,47,17.06363,53,7.6580499999999994,23.6633745
20,Oaxaca,20268,San Miguel Ejutla,935,21.668060000000001,203,26.685740000000003,250,13.27172,124.09058200000001
20,Oaxaca,20269,San Miguel el Grande,4045,22.339739999999999,904,26.67192,1079,11.58419,468.58048550000001
20,Oaxaca,20270,San Miguel Huautla,1458,55.30218,806,66.499610000000004,970,42.658990000000003,621.96807420000005
20,Oaxaca,20271,San Miguel Mixtepec,3656,66.45271000000001,2430,49.007950000000001,1792,38.152149999999999,1394.8426039999999
20,Oaxaca,20272,San Miguel Panixtlahuaca,4579,55.894259999999996,2559,27.933309999999999,1279,20.3828,933.32841200000007
20,Oaxaca,20273,San Miguel Peras,4057,50.625980000000006,2054,34.100409999999997,1383,22.689519999999998,920.51382639999997
20,Oaxaca,20274,San Miguel Piedras,1741,44.843229999999998,781,36.176600000000001,630,18.51979,322.4295439
20,Oaxaca,20275,San Miguel Quetzaltepec,6260,61.592300000000002,3856,33.083950000000002,2071,24.864040000000003,1556.488904
20,Oaxaca,20276,San Miguel Santa Flor,664,59.060610000000004,392,29.638090000000002,197,19.137129999999999,127.0705432
20,Oaxaca,20277,Villa Sola de Vega,13916,46.149340000000002,6422,40.921170000000004,5695,25.79363,3589.4415508000002
20,Oaxaca,20278,San Miguel Soyaltepec,31558,49.239179999999998,15539,44.441580000000002,14025,30.57132,9647.6971656000005
20,Oaxaca,20279,San Miguel Suchixtepec,2943,49.338340000000002,1452,51.968970000000006,1529,33.30856,980.2709208
20,Oaxaca,20280,Villa Talea de Castro,1924,20.629380000000001,397,14.490430000000002,279,8.0576800000000013,155.02976320000002
20,Oaxaca,20281,San Miguel Tecomatlán,289,16.5184,48,20.023630000000001,58,9.66737,27.9386993
20,Oaxaca,20282,San Miguel Tenango,629,63.039540000000002,397,33.589980000000004,211,28.154220000000002,177.09004380000002
20,Oaxaca,20283,San Miguel Tequixtepec,1170,23.720600000000001,278,20.682729999999999,242,9.2287199999999991,107.976024
20,Oaxaca,20284,San Miguel Tilquiápam,2803,68.811270000000007,1929,45.036470000000001,1262,34.37726,963.59459779999997
20,Oaxaca,20285,San Miguel Tlacamama,3442,42.883559999999996,1476,26.363710000000001,907,16.12096,554.88344319999999
20,Oaxaca,20286,San Miguel Tlacotepec,2722,30.256280000000004,824,35.906620000000004,977,18.108820000000001,492.92208040000003
20,Oaxaca,20287,San Miguel Tulancingo,403,11.06209,45,4.8067199999999994,19,1.33527,5.3811381000000003
20,Oaxaca,20288,San Miguel Yotao,476,52.798279999999998,251,42.978589999999997,205,29.409489999999998,139.9891724
20,Oaxaca,20289,San Nicolás,1164,40.281240000000004,469,26.988220000000002,314,17.072019999999998,198.71831279999998
20,Oaxaca,20290,San Nicolás Hidalgo,955,31.964280000000002,305,42.511009999999999,406,23.665520000000001,226.00571600000001
20,Oaxaca,20291,San Pablo Coatlán,4228,55.657060000000001,2353,33.539259999999999,1418,23.827080000000002,1007.4089424
20,Oaxaca,20292,San Pablo Cuatro Venados,1541,53.484509999999993,824,43.025869999999998,663,32.840649999999997,506.07441649999998
20,Oaxaca,20293,San Pablo Etla,19506,1.8605699999999998,363,11.415790000000001,2227,1.51705,295.915773
20,Oaxaca,20294,San Pablo Huitzo,6887,9.9878199999999993,688,13.482250000000001,929,5.2304599999999999,360.22178020000001
20,Oaxaca,20295,San Pablo Huixtepec,9914,11.654539999999999,1155,12.63794,1253,4.88795,484.591363
20,Oaxaca,20296,San Pablo Macuiltianguis,627,56.530270000000002,354,27.290180000000003,171,21.931709999999999,137.51182169999998
20,Oaxaca,20297,San Pablo Tijaltepec,1779,61.656540000000007,1097,49.235909999999997,876,33.89284,602.95362360000001
20,Oaxaca,20298,San Pablo Villa de Mitla,14556,28.912880000000001,4209,15.156739999999999,2206,7.3830800000000005,1074.6811248000001
20,Oaxaca,20299,San Pablo Yaganiza,995,47.42942,472,25.103140000000003,250,17.138639999999999,170.52946800000001
20,Oaxaca,20300,San Pedro Amuzgos,6872,49.480800000000002,3400,34.179159999999996,2349,23.479379999999999,1613.5029936000001
20,Oaxaca,20301,San Pedro Apóstol,1491,27.581610000000001,411,23.83306,355,10.719149999999999,159.82252649999998
20,Oaxaca,20302,San Pedro Atoyac,3592,63.400779999999997,2277,36.176470000000002,1299,27.979310000000002,1005.0168152000001
20,Oaxaca,20303,San Pedro Cajonos,948,30.048740000000002,285,19.85915,188,9.6486400000000003,91.469107199999996
20,Oaxaca,20304,San Pedro Coxcaltepec Cántaros,851,53.137590000000003,452,66.63333999999999,567,41.764679999999998,355.41742679999999
20,Oaxaca,20305,San Pedro Comitancillo,4835,4.1110300000000004,199,17.907630000000001,866,3.4114699999999996,164.94457449999999
20,Oaxaca,20306,San Pedro el Alto,3191,63.56767,2028,58.371130000000008,1863,43.941160000000004,1402.1624156
20,Oaxaca,20307,San Pedro Huamelula,8900,29.03274,2584,26.730910000000002,2379,15.501390000000001,1379.6237100000001
20,Oaxaca,20308,San Pedro Huilotepec,3014,18.559619999999999,559,24.481459999999998,738,12.75088,384.31152320000001
20,Oaxaca,20309,San Pedro Ixcatlán,8808,63.033329999999999,5552,32.433370000000004,2857,26.723679999999998,2353.8217344
20,Oaxaca,20310,San Pedro Ixtlahuaca,8136,22.647490000000001,1843,16.565940000000001,1348,8.6381499999999996,702.79988400000002
20,Oaxaca,20311,San Pedro Jaltepetongo,330,34.747869999999999,115,38.172580000000004,126,22.662389999999998,74.785887000000002
20,Oaxaca,20312,San Pedro Jicayán,10148,53.258240000000001,5405,33.815709999999996,3432,25.051359999999999,2542.2120128000001
20,Oaxaca,20313,San Pedro Jocotipac,786,57.240679999999998,450,25.970979999999997,204,19.114990000000002,150.2438214
20,Oaxaca,20314,San Pedro Juchatengo,1502,19.642670000000003,295,16.06137,241,6.5448199999999996,98.30319639999999
20,Oaxaca,20315,San Pedro Mártir,1519,55.168370000000003,838,56.837179999999996,863,34.34272,521.66591679999999
20,Oaxaca,20316,San Pedro Mártir Quiechapa,750,42.167619999999999,316,21.76632,163,11.848039999999999,88.860299999999995
20,Oaxaca,20317,San Pedro Mártir Yucuxaco,1330,35.720410000000001,475,26.251530000000002,349,11.905100000000001,158.33783
20,Oaxaca,20318,San Pedro Mixtepec -Dto. 22 -,39657,14.142859999999999,5609,23.135110000000001,9175,9.7788599999999999,3878.0025102
20,Oaxaca,20319,San Pedro Mixtepec -Dto. 26 -,970,56.89461,552,30.20984,293,20.019470000000002,194.18885900000001
20,Oaxaca,20320,San Pedro Molinos,586,43.005500000000005,252,49.000519999999995,287,27.278970000000001,159.85476420000001
20,Oaxaca,20321,San Pedro Nopala,917,42.692459999999997,391,29.628399999999999,272,18.03473,165.37847409999998
20,Oaxaca,20322,San Pedro Ocopetatillo,882,53.271799999999999,470,30.604089999999999,270,22.72316,200.41827119999999
20,Oaxaca,20323,San Pedro Ocotepec,2125,66.164000000000001,1406,32.814189999999996,697,27.199800000000003,577.99575000000004
20,Oaxaca,20324,San Pedro Pochutla,39018,22.568099999999998,8806,25.058710000000001,9777,13.460939999999999,5252.1895691999998
20,Oaxaca,20325,San Pedro Quiatoni,10873,59.247590000000002,6442,30.066690000000001,3269,23.025979999999997,2503.6148054
20,Oaxaca,20326,San Pedro Sochiápam,4399,71.957970000000003,3165,41.329030000000003,1818,35.365079999999999,1555.7098692
20,Oaxaca,20327,San Pedro Tapanatepec,13460,27.968349999999997,3765,27.265599999999999,3670,15.421090000000001,2075.6787140000001
20,Oaxaca,20328,San Pedro Taviche,1318,59.763429999999993,788,47.851089999999999,631,34.440290000000005,453.92302219999999
20,Oaxaca,20329,San Pedro Teozacoalco,1303,39.183120000000002,511,29.653390000000002,386,15.96747,208.05613410000001
20,Oaxaca,20330,San Pedro Teutila,3541,60.682809999999996,2149,48.124879999999997,1704,36.989899999999999,1309.812359
20,Oaxaca,20331,San Pedro Tidaá,962,34.842700000000001,335,23.844819999999999,229,12.32142,118.53206039999999
20,Oaxaca,20332,San Pedro Topiltepec,337,23.09413,78,27.916439999999998,94,14.037979999999999,47.307992599999999
20,Oaxaca,20333,San Pedro Totolápam,2026,36.094709999999999,731,18.292249999999999,371,10.796989999999999,218.74701739999998
20,Oaxaca,20334,Villa de Tututepec de Melchor Ocampo,43448,43.279679999999999,18804,32.563360000000003,14148,20.939050000000002,9097.5984440000011
20,Oaxaca,20335,San Pedro Yaneri,884,54.231229999999996,479,20.01097,177,15.60886,137.98232239999999
20,Oaxaca,20336,San Pedro Yólox,1908,43.908169999999998,838,26.985619999999997,515,19.30275,368.29647
20,Oaxaca,20337,San Pedro y San Pablo Ayutla,4088,59.823300000000003,2446,44.19182,1807,34.852040000000002,1424.7513951999999
20,Oaxaca,20338,Villa de Etla,10386,6.1019299999999994,634,19.2349,1998,5.0520100000000001,524.70175859999995
20,Oaxaca,20339,San Pedro y San Pablo Teposcolula,5437,9.9916499999999999,543,16.67923,907,5.4882100000000005,298.39397769999999
20,Oaxaca,20340,San Pedro y San Pablo Tequixtepec,1492,25.530069999999998,381,24.449080000000002,365,13.246169999999999,197.63285639999998
20,Oaxaca,20341,San Pedro Yucunama,189,37.65596,71,32.32,61,22.058260000000001,41.690111399999999
20,Oaxaca,20342,San Raymundo Jalpan,2890,9.1445799999999995,264,17.98649,520,6.05633,175.02793700000001
20,Oaxaca,20343,San Sebastián Abasolo,1697,35.865749999999998,609,14.758669999999999,250,8.625,146.36624999999998
20,Oaxaca,20344,San Sebastián Coatlán,2268,51.791659999999993,1175,31.796479999999999,721,25.155200000000001,570.51993600000003
20,Oaxaca,20345,San Sebastián Ixcapa,4004,40.416530000000002,1618,23.174610000000001,928,14.06559,563.18622359999995
20,Oaxaca,20346,San Sebastián Nicananduta,814,19.00178,155,24.972279999999998,203,10.595739999999999,86.249323599999997
20,Oaxaca,20347,San Sebastián Río Hondo,4129,55.319989999999997,2284,30.03961,1240,20.67905,853.83797449999997
20,Oaxaca,20348,San Sebastián Tecomaxtlahuaca,5869,45.070510000000006,2645,34.269120000000001,2011,22.753590000000003,1335.4081971000001
20,Oaxaca,20349,San Sebastián Teitipac,1922,30.528959999999998,587,15.401339999999999,296,6.6910700000000007,128.6023654
20,Oaxaca,20350,San Sebastián Tutla,23131,1.3228599999999999,306,6.8723799999999997,1590,1.1607100000000001,268.48383010000003
20,Oaxaca,20351,San Simón Almolongas,2633,39.364699999999999,1036,20.045500000000001,528,11.96956,315.15851479999998
20,Oaxaca,20352,San Simón Zahuatlán,3445,80.826239999999999,2784,50.874839999999999,1753,45.36242,1562.735369
20,Oaxaca,20353,Santa Ana,2028,36.151429999999998,733,17.9817,365,9.3011200000000009,188.62671360000002
20,Oaxaca,20354,Santa Ana Ateixtlahuaca,408,70.309730000000002,287,44.864559999999997,183,38.216050000000003,155.92148399999999
20,Oaxaca,20355,Santa Ana Cuauhtémoc,674,67.281300000000002,453,33.487230000000004,226,25.15249,169.52778259999999
20,Oaxaca,20356,Santa Ana del Valle,1978,24.046810000000001,476,12.35496,244,5.1824200000000005,102.5082676
20,Oaxaca,20357,Santa Ana Tavela,911,52.223939999999999,476,39.314990000000002,358,23.0901,210.35081099999999
20,Oaxaca,20358,Santa Ana Tlapacoyan,1751,25.776120000000002,451,21.452009999999998,376,9.8806700000000003,173.0105317
20,Oaxaca,20359,Santa Ana Yareni,747,33.410640000000001,250,29.530899999999999,221,12.072649999999999,90.182695499999994
20,Oaxaca,20360,Santa Ana Zegache,3292,44.967140000000001,1480,52.885110000000005,1741,29.158669999999997,959.90341639999997
20,Oaxaca,20361,Santa Catalina Quierí,788,59.194780000000002,466,38.729570000000002,305,26.397779999999997,208.01450639999999
20,Oaxaca,20362,Santa Catarina Cuixtla,1464,24.388560000000002,357,18.587809999999998,272,9.3051200000000005,136.22695680000001
20,Oaxaca,20363,Santa Catarina Ixtepeji,2929,15.412719999999998,451,21.202809999999999,621,8.0436499999999995,235.59850849999998
20,Oaxaca,20364,Santa Catarina Juquila,15069,35.497010000000003,5349,24.51981,3695,13.447890000000001,2026.4625441000003
20,Oaxaca,20365,Santa Catarina Lachatao,1234,40.925840000000001,505,20.213380000000001,249,12.23104,150.93103360000001
20,Oaxaca,20366,Santa Catarina Loxicha,4047,59.145270000000004,2394,50.376820000000002,2039,37.720979999999997,1526.5680605999999
20,Oaxaca,20367,Santa Catarina Mechoacán,4260,59.900279999999995,2552,42.637619999999998,1816,32.091029999999996,1367.0778779999998
20,Oaxaca,20368,Santa Catarina Minas,1812,31.011499999999998,562,32.677399999999999,592,15.37847,278.65787640000002
20,Oaxaca,20369,Santa Catarina Quiané,2419,7.5798900000000007,183,14.62917,354,4.56677,110.4701663
20,Oaxaca,20370,Santa Catarina Tayata,580,31.947469999999999,185,22.807590000000001,132,11.441759999999999,66.362207999999995
20,Oaxaca,20371,Santa Catarina Ticuá,854,36.875799999999998,315,35.768369999999997,305,20.7973,177.60894199999998
20,Oaxaca,20372,Santa Catarina Yosonotú,1579,47.603259999999999,752,39.065539999999999,617,21.60521,341.1462659
20,Oaxaca,20373,Santa Catarina Zapoquila,442,45.302610000000001,200,22.482019999999999,99,17.161339999999999,75.853122799999994
20,Oaxaca,20374,Santa Cruz Acatepec,1345,62.387190000000004,839,66.60920999999999,896,48.161000000000001,647.76544999999999
20,Oaxaca,20375,Santa Cruz Amilpas,13530,6.1073899999999997,826,15.77327,2134,4.1456,560.89967999999999
20,Oaxaca,20376,Santa Cruz de Bravo,339,21.084800000000001,71,15.28379,52,9.3029700000000002,31.537068300000001
20,Oaxaca,20377,Santa Cruz Itundujia,10962,54.101929999999996,5931,36.657050000000005,4018,24.258890000000001,2659.2595218000001
20,Oaxaca,20378,Santa Cruz Mixtepec,3770,31.624469999999999,1192,26.020700000000001,981,14.875749999999998,560.81577499999992
20,Oaxaca,20379,Santa Cruz Nundaco,2585,55.936900000000001,1446,53.548410000000004,1384,35.23319,910.77796149999995
20,Oaxaca,20380,Santa Cruz Papalutla,1958,27.018920000000001,529,16.855399999999999,330,8.71767,170.6919786
20,Oaxaca,20381,Santa Cruz Tacache de Mina,2012,27.637610000000002,556,35.809609999999999,720,19.454910000000002,391.4327892
20,Oaxaca,20382,Santa Cruz Tacahua,1264,50.002139999999997,632,45.180019999999999,571,28.941260000000003,365.81752640000002
20,Oaxaca,20383,Santa Cruz Tayata,605,32.370040000000003,196,29.832249999999998,180,17.0093,102.90626499999999
20,Oaxaca,20384,Santa Cruz Xitla,4336,59.366779999999999,2574,50.652870000000007,2196,33.942619999999998,1471.7520032
20,Oaxaca,20385,Santa Cruz Xoxocotlán,75790,11.96101,9065,16.683440000000001,12644,6.4626600000000005,4898.0500140000004
20,Oaxaca,20386,Santa Cruz Zenzontepec,19075,64.814459999999997,12363,40.189259999999997,7666,32.853619999999999,6266.8280150000001
20,Oaxaca,20387,Santa Gertrudis,2638,20.48996,541,20.937140000000003,552,10.33386,272.60722680000003
20,Oaxaca,20388,Santa Inés del Monte,2354,60.325249999999997,1420,37.320779999999999,879,28.124339999999997,662.04696359999991
20,Oaxaca,20389,Santa Inés Yatzeche,802,51.004919999999998,409,29.606529999999999,237,19.335150000000002,155.067903
20,Oaxaca,20390,Santa Lucía del Camino,57595,5.0385900000000001,2902,17.048759999999998,9819,4.2546499999999998,2450.4656675000001
20,Oaxaca,20391,Santa Lucía Miahuatlán,3496,73.926670000000001,2584,31.42353,1099,24.574349999999999,859.11927600000001
20,Oaxaca,20392,Santa Lucía Monteverde,6826,52.808230000000002,3605,52.518250000000002,3585,34.715389999999999,2369.6725214000003
20,Oaxaca,20393,Santa Lucía Ocotlán,3975,46.236339999999998,1838,35.614800000000002,1416,23.555019999999999,936.3120449999999
20,Oaxaca,20394,Santa María Alotepec,2299,53.678110000000004,1234,30.659799999999997,705,22.359000000000002,514.03341
20,Oaxaca,20395,Santa María Apazco,1634,54.550359999999998,891,58.402760000000001,954,38.48442,628.83542280000006
20,Oaxaca,20396,Santa María la Asunción,2432,67.910870000000003,1652,64.031980000000004,1557,48.362259999999999,1176.1701631999999
20,Oaxaca,20397,Heroica Ciudad de Tlaxiaco,44475,13.906859999999998,6185,19.551460000000002,8696,7.3959800000000007,3289.3621050000002
20,Oaxaca,20398,Ayoquezco de Aldama,4231,37.25582,1576,22.570229999999999,955,15.372530000000001,650.41174430000001
20,Oaxaca,20399,Santa María Atzompa,29638,11.75132,3483,20.019349999999999,5933,6.56576,1945.9599487999999
20,Oaxaca,20400,Santa María Camotlán,1527,19.407769999999999,296,18.458169999999999,282,9.92971,151.6266717
20,Oaxaca,20401,Santa María Colotepec,24678,28.873120000000004,7125,27.340229999999998,6747,16.383410000000001,4043.0979198000005
20,Oaxaca,20402,Santa María Cortijo,1009,36.109570000000005,364,29.074010000000001,293,18.331939999999999,184.96927460000001
20,Oaxaca,20403,Santa María Coyotepec,3392,5.6317500000000003,191,13.60702,462,3.75725,127.44592
20,Oaxaca,20404,Santa María Chachoápam,657,22.410589999999999,147,26.948,177,10.119730000000001,66.486626100000009
20,Oaxaca,20405,Villa de Chilapa de Díaz,1596,30.24869,483,33.29025,531,18.991289999999999,303.10098840000001
20,Oaxaca,20406,Santa María Chilchotla,19960,71.508390000000006,14273,30.819130000000001,6151,26.052599999999998,5200.0989599999994
20,Oaxaca,20407,Santa María Chimalapa,6869,58.99915,4053,34.551310000000001,2373,27.50189,1889.1048241000001
20,Oaxaca,20408,Santa María del Rosario,493,30.77065,152,31.070039999999999,153,13.89803,68.517287899999999
20,Oaxaca,20409,Santa María del Tule,10965,2.3753900000000003,260,11.342309999999999,1244,1.7299200000000001,189.68572800000001
20,Oaxaca,20410,Santa María Ecatepec,2588,40.61195,1051,28.5594,739,21.18085,548.16039799999999
20,Oaxaca,20411,Santa María Guelacé,664,13.377829999999999,89,14.448720000000002,96,4.6485799999999999,30.866571199999999
20,Oaxaca,20412,Santa María Guienagati,3171,43.880770000000005,1391,31.497160000000001,999,22.850680000000001,724.59506280000005
20,Oaxaca,20413,Santa María Huatulco,41362,12.866060000000001,5322,16.89348,6987,6.8119399999999999,2817.5546227999998
20,Oaxaca,20414,Santa María Huazolotitlán,11661,34.877189999999999,4067,29.363060000000001,3424,18.407170000000001,2146.4600937
20,Oaxaca,20415,Santa María Ipalapa,4109,39.029429999999998,1604,22.875789999999999,940,15.20978,624.96986019999997
20,Oaxaca,20416,Santa María Ixcatlán,518,43.88514,227,51.811880000000002,268,27.854939999999999,144.28858919999999
20,Oaxaca,20417,Santa María Jacatepec,9014,36.757509999999996,3313,39.834269999999997,3591,25.40016,2289.5704224000001
20,Oaxaca,20418,Santa María Jalapa del Marqués,10954,10.60507,1162,19.457150000000002,2131,7.45078,816.15844119999997
20,Oaxaca,20419,Santa María Jaltianguis,497,8.2582100000000001,41,18.495940000000001,92,6.4089599999999995,31.852531199999998
20,Oaxaca,20420,Santa María Lachixío,1620,54.895020000000002,889,33.24286,539,24.180240000000001,391.71988800000003
20,Oaxaca,20421,Santa María Mixtequilla,3611,11.61903,420,15.51102,560,7.2547799999999993,261.9701058
20,Oaxaca,20422,Santa María Nativitas,578,22.524630000000002,130,21.951360000000001,127,11.38599,65.811022199999996
20,Oaxaca,20423,Santa María Nduayaco,495,43.076609999999995,213,23.975629999999999,119,16.706770000000002,82.698511500000009
20,Oaxaca,20424,Santa María Ozolotepec,3788,60.845579999999998,2305,39.235320000000002,1486,29.469329999999999,1116.2982204
20,Oaxaca,20425,Santa María Pápalo,2252,60.087040000000002,1353,32.260930000000002,727,21.73893,489.56070360000001
20,Oaxaca,20426,Santa María Peñoles,9212,47.445409999999995,4371,38.979239999999997,3591,24.372160000000001,2245.1633792000002
